date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration,river_discharge
2011-05-17,Rockhampton,-23.37,150.51,22.5,14.8,18.6,0.0,0.0,18.4,3.46,0.12
2011-05-18,Rockhampton,-23.37,150.51,23.0,15.8,19.1,0.0,0.0,21.9,3.51,0.12
2011-05-19,Rockhampton,-23.37,150.51,22.6,16.0,19.3,1.0,4.0,20.4,2.79,0.12
2011-05-20,Rockhampton,-23.37,150.51,23.8,17.5,20.2,0.2,2.0,22.8,3.19,0.16
2011-05-21,Rockhampton,-23.37,150.51,24.0,18.0,20.4,1.1,7.0,19.3,2.57,0.16
2011-05-22,Rockhampton,-23.37,150.51,24.2,18.2,20.8,0.9,5.0,13.9,2.27,0.19
2011-05-23,Rockhampton,-23.37,150.51,23.3,19.2,20.6,9.3,16.0,6.7,1.29,1.62
2011-05-24,Rockhampton,-23.37,150.51,23.3,14.8,19.5,0.0,0.0,13.9,3.41,0.72
2011-05-25,Rockhampton,-23.37,150.51,19.0,11.2,15.4,0.0,0.0,15.6,3.63,0.41
2011-05-26,Rockhampton,-23.37,150.51,20.3,9.6,14.6,0.0,0.0,13.7,3.41,0.25
2011-05-27,Rockhampton,-23.37,150.51,20.8,9.1,15.1,0.0,0.0,11.6,3.1,0.19
2011-05-28,Rockhampton,-23.37,150.51,22.0,7.2,15.4,0.0,0.0,9.0,2.63,0.16
2011-05-29,Rockhampton,-23.37,150.51,21.5,14.5,17.6,0.6,4.0,9.5,2.01,0.12
2011-05-30,Rockhampton,-23.37,150.51,23.4,11.7,17.4,0.0,0.0,9.9,2.87,0.12
2011-05-31,Rockhampton,-23.37,150.51,20.3,10.0,15.3,0.0,0.0,12.8,3.31,0.09
2011-06-01,Rockhampton,-23.37,150.51,21.2,9.0,14.9,0.0,0.0,9.0,2.95,0.09
2011-06-02,Rockhampton,-23.37,150.51,21.9,10.0,16.2,0.0,0.0,7.1,2.57,0.09
2011-06-03,Rockhampton,-23.37,150.51,23.9,9.7,17.1,0.0,0.0,7.2,2.85,0.09
2011-06-04,Rockhampton,-23.37,150.51,23.8,10.4,17.8,0.0,0.0,8.2,2.62,0.09
2011-06-05,Rockhampton,-23.37,150.51,23.7,11.5,17.9,0.0,0.0,7.7,2.34,0.09
2011-06-06,Rockhampton,-23.37,150.51,24.8,13.0,19.0,0.0,0.0,8.2,2.52,0.09
2011-06-07,Rockhampton,-23.37,150.51,24.5,13.2,18.4,0.0,0.0,8.7,2.68,0.06
2011-06-08,Rockhampton,-23.37,150.51,24.1,13.7,19.0,0.0,0.0,8.0,2.49,0.06
2011-06-09,Rockhampton,-23.37,150.51,21.1,13.0,16.6,0.0,0.0,13.4,2.37,0.06
2011-06-10,Rockhampton,-23.37,150.51,19.1,11.9,15.2,0.3,3.0,10.9,2.53,0.94
2011-06-11,Rockhampton,-23.37,150.51,15.2,10.8,13.6,28.6,19.0,15.5,1.0,4.09
2011-06-12,Rockhampton,-23.37,150.51,19.1,13.0,15.9,4.1,14.0,10.9,1.32,1.44
2011-06-13,Rockhampton,-23.37,150.51,20.6,11.6,16.3,0.0,0.0,9.8,2.0,0.63
2011-06-14,Rockhampton,-23.37,150.51,20.4,8.2,14.7,0.0,0.0,12.4,2.65,0.34
2011-06-15,Rockhampton,-23.37,150.51,19.6,9.2,14.6,0.0,0.0,12.4,2.69,0.22
2011-06-16,Rockhampton,-23.37,150.51,19.9,9.3,14.1,0.0,0.0,12.2,2.66,0.16
2011-06-17,Rockhampton,-23.37,150.51,21.1,7.9,14.2,0.0,0.0,13.6,2.75,0.12
2011-06-18,Rockhampton,-23.37,150.51,19.2,7.6,13.2,0.0,0.0,15.9,3.18,0.09
2011-06-19,Rockhampton,-23.37,150.51,19.8,7.6,13.0,0.0,0.0,9.9,2.65,0.09
2011-06-20,Rockhampton,-23.37,150.51,20.2,6.1,13.6,0.0,0.0,7.0,2.5,0.09
2011-06-21,Rockhampton,-23.37,150.51,21.5,9.3,15.0,0.0,0.0,9.0,2.71,0.06
2011-06-22,Rockhampton,-23.37,150.51,21.8,7.7,14.6,0.0,0.0,11.2,3.03,0.06
2011-06-23,Rockhampton,-23.37,150.51,19.5,7.5,13.5,0.0,0.0,11.3,3.08,0.06
2011-06-24,Rockhampton,-23.37,150.51,20.7,6.4,13.8,0.0,0.0,14.7,2.91,0.06
2011-06-25,Rockhampton,-23.37,150.51,22.3,13.3,17.3,0.0,0.0,18.9,2.94,0.06
2011-06-26,Rockhampton,-23.37,150.51,21.7,15.3,18.1,0.0,0.0,24.5,3.17,0.06
2011-06-27,Rockhampton,-23.37,150.51,21.8,15.8,18.3,0.2,2.0,17.4,2.4,0.06
2011-06-28,Rockhampton,-23.37,150.51,21.7,16.5,18.6,1.5,8.0,28.1,3.25,0.06
2011-06-29,Rockhampton,-23.37,150.51,21.2,15.5,18.0,0.2,1.0,28.5,2.78,0.06
2011-06-30,Rockhampton,-23.37,150.51,21.6,15.6,18.0,0.0,0.0,26.0,3.58,0.03
2011-07-01,Rockhampton,-23.37,150.51,21.2,12.6,16.9,0.0,0.0,16.0,2.98,0.03
2011-07-02,Rockhampton,-23.37,150.51,21.7,11.4,16.6,0.0,0.0,13.2,2.9,0.03
2011-07-03,Rockhampton,-23.37,150.51,21.3,12.4,16.9,0.0,0.0,12.1,2.18,0.03
2011-07-04,Rockhampton,-23.37,150.51,22.3,12.9,17.2,0.0,0.0,7.7,2.68,0.03
2011-07-05,Rockhampton,-23.37,150.51,25.0,9.6,17.2,0.0,0.0,12.7,3.11,0.03
2011-07-06,Rockhampton,-23.37,150.51,22.9,10.1,16.7,0.0,0.0,7.9,3.03,0.03
2011-07-07,Rockhampton,-23.37,150.51,23.8,9.1,16.7,0.0,0.0,10.9,3.44,0.03
2011-07-08,Rockhampton,-23.37,150.51,21.4,8.9,15.4,0.0,0.0,10.6,3.2,0.03
2011-07-09,Rockhampton,-23.37,150.51,20.8,6.7,14.0,0.0,0.0,9.7,3.1,0.03
2011-07-10,Rockhampton,-23.37,150.51,19.5,5.8,12.7,0.0,0.0,10.8,3.31,0.03
2011-07-11,Rockhampton,-23.37,150.51,20.0,7.7,13.4,0.0,0.0,13.7,3.58,0.0
2011-07-12,Rockhampton,-23.37,150.51,20.6,6.9,14.0,0.0,0.0,11.7,2.93,0.0
2011-07-13,Rockhampton,-23.37,150.51,20.3,11.8,15.9,0.0,0.0,10.8,1.71,0.0
2011-07-14,Rockhampton,-23.37,150.51,22.6,10.8,16.7,0.0,0.0,11.1,2.36,0.0
2011-07-15,Rockhampton,-23.37,150.51,20.1,13.4,16.7,2.9,12.0,21.7,2.02,0.89
2011-07-16,Rockhampton,-23.37,150.51,19.7,14.2,16.7,3.7,7.0,15.9,1.43,0.41
2011-07-17,Rockhampton,-23.37,150.51,22.6,13.1,17.5,0.0,0.0,12.2,2.7,0.22
2011-07-18,Rockhampton,-23.37,150.51,23.6,11.0,17.5,0.0,0.0,9.3,2.95,0.12
2011-07-19,Rockhampton,-23.37,150.51,22.1,10.4,16.2,0.0,0.0,13.5,3.17,0.08
2011-07-20,Rockhampton,-23.37,150.51,19.2,8.9,13.9,0.0,0.0,15.0,3.52,0.05
2011-07-21,Rockhampton,-23.37,150.51,21.8,9.4,15.3,0.0,0.0,14.8,3.58,0.03
2011-07-22,Rockhampton,-23.37,150.51,21.1,9.0,15.3,0.0,0.0,15.9,3.73,0.03
2011-07-23,Rockhampton,-23.37,150.51,21.7,10.4,15.8,0.0,0.0,13.6,3.68,0.02
2011-07-24,Rockhampton,-23.37,150.51,21.3,7.7,15.1,0.0,0.0,9.8,3.08,0.02
2011-07-25,Rockhampton,-23.37,150.51,22.0,6.5,15.1,0.0,0.0,8.2,2.98,0.02
2011-07-26,Rockhampton,-23.37,150.51,22.1,8.7,15.7,0.0,0.0,9.6,2.95,0.02
2011-07-27,Rockhampton,-23.37,150.51,23.1,9.0,16.0,0.0,0.0,9.2,3.16,0.0
2011-07-28,Rockhampton,-23.37,150.51,22.1,8.7,15.7,0.0,0.0,15.4,3.07,0.0
2011-07-29,Rockhampton,-23.37,150.51,21.4,11.7,16.4,0.0,0.0,17.2,3.12,0.0
2011-07-30,Rockhampton,-23.37,150.51,22.1,12.1,16.8,0.0,0.0,14.7,2.76,0.0
2011-07-31,Rockhampton,-23.37,150.51,22.8,12.0,17.0,0.0,0.0,12.2,3.05,0.0
2011-08-01,Rockhampton,-23.37,150.51,23.3,10.5,16.7,0.0,0.0,13.0,3.42,0.0
2011-08-02,Rockhampton,-23.37,150.51,23.0,10.5,16.7,0.0,0.0,14.0,3.39,0.0
2011-08-03,Rockhampton,-23.37,150.51,22.4,11.1,16.8,0.0,0.0,15.6,3.1,0.0
2011-08-04,Rockhampton,-23.37,150.51,21.0,12.7,17.4,0.2,1.0,23.5,2.99,0.0
2011-08-05,Rockhampton,-23.37,150.51,22.0,16.1,18.4,0.6,3.0,21.2,2.81,0.03
2011-08-06,Rockhampton,-23.37,150.51,21.3,15.2,17.8,0.6,2.0,16.6,2.48,0.03
2011-08-07,Rockhampton,-23.37,150.51,23.3,12.2,17.9,0.1,1.0,9.8,2.76,0.02
2011-08-08,Rockhampton,-23.37,150.51,25.3,12.7,19.0,0.0,0.0,11.4,3.22,0.02
2011-08-09,Rockhampton,-23.37,150.51,22.2,8.4,16.2,0.0,0.0,11.2,3.9,0.02
2011-08-10,Rockhampton,-23.37,150.51,24.0,8.3,16.4,0.0,0.0,12.1,3.97,0.02
2011-08-11,Rockhampton,-23.37,150.51,26.5,12.1,18.8,0.0,0.0,22.0,4.66,0.0
2011-08-12,Rockhampton,-23.37,150.51,22.2,10.5,16.7,0.0,0.0,12.4,3.91,0.0
2011-08-13,Rockhampton,-23.37,150.51,22.2,8.9,16.4,0.0,0.0,12.3,3.4,0.0
2011-08-14,Rockhampton,-23.37,150.51,22.6,14.0,17.8,0.0,0.0,14.5,3.08,0.0
2011-08-15,Rockhampton,-23.37,150.51,23.6,11.8,17.5,0.0,0.0,13.2,3.45,0.0
2011-08-16,Rockhampton,-23.37,150.51,23.1,10.8,16.8,0.0,0.0,12.1,3.41,0.0
2011-08-17,Rockhampton,-23.37,150.51,23.1,12.0,17.3,0.0,0.0,13.3,3.32,0.0
2011-08-18,Rockhampton,-23.37,150.51,24.5,11.7,18.0,0.5,3.0,15.9,3.42,0.0
2011-08-19,Rockhampton,-23.37,150.51,22.3,8.2,15.6,0.0,0.0,10.5,4.05,0.0
2011-08-20,Rockhampton,-23.37,150.51,22.4,9.8,16.0,0.0,0.0,11.5,3.94,0.0
2011-08-21,Rockhampton,-23.37,150.51,23.4,8.7,16.7,0.2,1.0,15.3,3.9,0.0
2011-08-22,Rockhampton,-23.37,150.51,22.4,13.4,17.6,0.0,0.0,25.0,3.72,0.0
2011-08-23,Rockhampton,-23.37,150.51,22.6,15.7,18.6,0.3,2.0,23.4,3.38,0.0
2011-08-24,Rockhampton,-23.37,150.51,25.5,15.7,20.0,0.0,0.0,18.8,4.39,0.0
2011-08-25,Rockhampton,-23.37,150.51,24.8,16.6,20.5,0.6,2.0,21.6,3.54,0.12
2011-08-26,Rockhampton,-23.37,150.51,21.0,18.2,19.6,5.3,18.0,18.9,1.15,1.09
2011-08-27,Rockhampton,-23.37,150.51,22.6,19.6,20.6,12.1,20.0,11.0,0.93,2.77
2011-08-28,Rockhampton,-23.37,150.51,23.9,18.8,20.8,13.8,17.0,6.4,1.93,2.24
2011-08-29,Rockhampton,-23.37,150.51,24.0,17.9,19.9,0.4,3.0,11.5,2.35,3.16
2011-08-30,Rockhampton,-23.37,150.51,20.1,16.7,18.3,34.0,20.0,9.0,0.83,20.28
2011-08-31,Rockhampton,-23.37,150.51,23.8,14.0,18.7,1.4,2.0,11.2,3.6,5.78
2011-09-01,Rockhampton,-23.37,150.51,23.1,14.8,18.6,0.0,0.0,16.6,3.82,2.27
2011-09-02,Rockhampton,-23.37,150.51,21.6,13.5,17.7,0.2,2.0,18.3,2.89,1.12
2011-09-03,Rockhampton,-23.37,150.51,21.3,15.2,18.2,0.5,3.0,24.0,3.63,0.66
2011-09-04,Rockhampton,-23.37,150.51,21.3,14.2,17.8,0.3,2.0,20.7,3.71,0.39
2011-09-05,Rockhampton,-23.37,150.51,21.0,14.8,17.9,1.5,7.0,19.4,3.18,0.33
2011-09-06,Rockhampton,-23.37,150.51,22.7,13.4,17.9,0.2,1.0,16.7,3.43,0.17
2011-09-07,Rockhampton,-23.37,150.51,23.4,15.0,18.7,0.2,1.0,15.5,3.18,0.11
2011-09-08,Rockhampton,-23.37,150.51,23.4,15.1,19.0,0.3,2.0,15.2,3.15,0.08
2011-09-09,Rockhampton,-23.37,150.51,24.7,15.2,18.9,0.8,4.0,19.1,3.44,0.05
2011-09-10,Rockhampton,-23.37,150.51,20.7,11.5,15.8,0.0,0.0,18.6,4.88,0.05
2011-09-11,Rockhampton,-23.37,150.51,22.1,7.4,15.0,0.0,0.0,10.0,4.29,0.03
2011-09-12,Rockhampton,-23.37,150.51,22.9,7.4,15.9,0.0,0.0,9.8,4.49,0.03
2011-09-13,Rockhampton,-23.37,150.51,22.1,10.1,16.8,0.0,0.0,12.4,4.52,0.02
2011-09-14,Rockhampton,-23.37,150.51,23.8,13.7,18.0,0.0,0.0,14.0,4.04,0.02
2011-09-15,Rockhampton,-23.37,150.51,25.3,10.3,18.1,0.0,0.0,10.5,4.55,0.02
2011-09-16,Rockhampton,-23.37,150.51,26.1,11.2,19.1,0.0,0.0,8.8,4.58,0.01
2011-09-17,Rockhampton,-23.37,150.51,26.8,12.1,19.6,0.0,0.0,11.2,4.78,0.01
2011-09-18,Rockhampton,-23.37,150.51,26.9,12.7,19.5,0.0,0.0,12.3,4.89,0.01
2011-09-19,Rockhampton,-23.37,150.51,26.4,12.9,19.2,0.0,0.0,13.4,4.71,0.01
2011-09-20,Rockhampton,-23.37,150.51,26.4,13.7,19.9,0.0,0.0,11.4,4.07,0.01
2011-09-21,Rockhampton,-23.37,150.51,28.0,15.7,21.3,0.0,0.0,10.0,4.5,0.01
2011-09-22,Rockhampton,-23.37,150.51,26.1,17.6,20.8,0.0,0.0,19.0,4.37,0.01
2011-09-23,Rockhampton,-23.37,150.51,25.6,15.3,20.1,0.0,0.0,14.1,4.26,0.0
2011-09-24,Rockhampton,-23.37,150.51,26.3,15.6,20.4,0.0,0.0,12.4,4.38,0.0
2011-09-25,Rockhampton,-23.37,150.51,28.6,14.8,21.2,0.0,0.0,14.1,4.97,0.0
2011-09-26,Rockhampton,-23.37,150.51,27.9,15.9,21.4,0.0,0.0,15.3,4.98,0.0
2011-09-27,Rockhampton,-23.37,150.51,23.7,17.5,20.3,0.8,4.0,16.6,3.38,0.0
2011-09-28,Rockhampton,-23.37,150.51,25.3,16.5,20.3,0.0,0.0,15.7,4.6,0.0
2011-09-29,Rockhampton,-23.37,150.51,29.7,15.7,22.5,0.0,0.0,17.7,5.23,0.0
2011-09-30,Rockhampton,-23.37,150.51,29.2,16.4,22.5,0.0,0.0,10.7,4.48,0.0
2011-10-01,Rockhampton,-23.37,150.51,30.4,19.4,24.5,0.0,0.0,23.2,7.68,0.0
2011-10-02,Rockhampton,-23.37,150.51,25.5,14.4,20.0,0.0,0.0,19.9,6.95,0.0
2011-10-03,Rockhampton,-23.37,150.51,25.7,10.8,18.5,0.0,0.0,12.9,5.51,0.0
2011-10-04,Rockhampton,-23.37,150.51,24.8,14.5,19.5,0.0,0.0,15.8,4.71,0.0
2011-10-05,Rockhampton,-23.37,150.51,24.8,14.3,19.7,0.0,0.0,15.1,4.58,0.0
2011-10-06,Rockhampton,-23.37,150.51,25.4,16.2,20.8,0.6,1.0,13.7,3.68,0.02
2011-10-07,Rockhampton,-23.37,150.51,30.0,17.1,23.1,1.0,4.0,14.5,4.26,0.01
2011-10-08,Rockhampton,-23.37,150.51,33.0,20.5,25.7,0.0,0.0,22.9,6.16,0.01
2011-10-09,Rockhampton,-23.37,150.51,31.2,17.1,24.3,0.0,0.0,12.4,5.67,0.01
2011-10-10,Rockhampton,-23.37,150.51,33.4,18.8,25.2,0.8,1.0,9.2,5.41,0.01
2011-10-11,Rockhampton,-23.37,150.51,31.2,18.8,24.3,5.6,8.0,10.7,4.5,1.31
2011-10-12,Rockhampton,-23.37,150.51,26.1,20.4,22.5,24.2,16.0,12.1,2.64,0.56
2011-10-13,Rockhampton,-23.37,150.51,29.6,18.7,23.6,0.0,0.0,14.3,4.98,0.27
2011-10-14,Rockhampton,-23.37,150.51,31.8,20.9,25.2,0.1,1.0,12.6,5.16,2.44
2011-10-15,Rockhampton,-23.37,150.51,30.4,21.8,24.8,9.3,16.0,18.8,3.83,0.95
2011-10-16,Rockhampton,-23.37,150.51,31.6,21.9,25.8,0.0,0.0,13.0,5.65,0.43
2011-10-17,Rockhampton,-23.37,150.51,27.3,19.6,23.2,2.8,8.0,24.9,4.32,0.53
2011-10-18,Rockhampton,-23.37,150.51,23.0,18.7,20.6,1.4,5.0,26.1,3.5,0.26
2011-10-19,Rockhampton,-23.37,150.51,23.6,18.4,20.8,0.6,4.0,26.5,4.52,0.17
2011-10-20,Rockhampton,-23.37,150.51,22.5,18.4,20.3,1.3,7.0,23.7,3.32,0.16
2011-10-21,Rockhampton,-23.37,150.51,23.8,18.9,21.1,0.5,5.0,21.8,3.92,0.11
2011-10-22,Rockhampton,-23.37,150.51,25.4,17.8,21.4,0.5,3.0,18.9,3.8,0.07
2011-10-23,Rockhampton,-23.37,150.51,25.5,18.9,22.0,0.0,0.0,18.8,4.05,0.05
2011-10-24,Rockhampton,-23.37,150.51,25.9,18.1,22.1,0.0,0.0,12.8,4.04,0.03
2011-10-25,Rockhampton,-23.37,150.51,28.8,18.3,23.2,0.0,0.0,14.0,4.56,0.02
2011-10-26,Rockhampton,-23.37,150.51,31.4,20.0,24.6,0.0,0.0,13.4,5.47,0.02
