time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm)
13/10/2014,19.7,25,16.5,2.2
14/10/2014,18.5,22.5,13,9.1
15/10/2014,17,24.1,12.3,0.3
16/10/2014,17.3,25.1,10.2,0
17/10/2014,19,25.5,14,3.1
18/10/2014,19.6,26.9,14.5,4.8
19/10/2014,21.6,30.4,14.3,2.6
20/10/2014,23.7,32.9,18.6,10.2
21/10/2014,22.8,36.2,15.2,4.2
22/10/2014,18.5,27.6,10.9,0
23/10/2014,19.8,28.6,9.9,0
24/10/2014,19.6,30.1,9.6,0.8
25/10/2014,17.8,25.7,9.2,0
26/10/2014,18.5,26.4,10.3,0.1
27/10/2014,20.9,27.9,14.2,0.1
28/10/2014,21,28.6,14.5,0.2
29/10/2014,20,26.7,14.7,0.5
30/10/2014,19.7,28.3,12.4,0.5
31/10/2014,22.8,30.9,15.5,1.5
1/11/2014,26.2,36,19.7,2
2/11/2014,22.1,33.6,14.5,0
3/11/2014,23.9,34.5,17.6,0
4/11/2014,25,40.3,11.4,0
5/11/2014,21,31.2,12.8,0
6/11/2014,23.8,33.8,15,0
7/11/2014,24.7,37.2,13,0
8/11/2014,22.8,33.4,13.8,0.1
9/11/2014,28.6,35.6,21.3,0.1
10/11/2014,24.1,32.7,17.6,1.2
11/11/2014,25.5,34.9,18.9,1.7
12/11/2014,27.6,37.1,14.7,0.1
13/11/2014,28.9,39,21.3,0.1
14/11/2014,29.2,41,17,0
15/11/2014,23.6,33.2,11.5,0
16/11/2014,20.8,30.2,10.4,0
17/11/2014,22.8,32.9,11.9,0.2
18/11/2014,23.7,34.3,12.6,1
19/11/2014,26.9,39.8,18.2,0.1
20/11/2014,33.5,45.3,19.8,0
21/11/2014,21,31.2,13.2,0
22/11/2014,24.8,31,20.6,6
23/11/2014,21.7,32.2,15.4,12
24/11/2014,19.6,27.9,11.9,1
25/11/2014,22.2,30.7,13.1,0
26/11/2014,23.7,32,13.9,0
27/11/2014,25.5,34,19,0.1
28/11/2014,24.7,31,18,0.1
29/11/2014,24.4,30.6,17.3,0
30/11/2014,22.3,30.8,14.1,0
1/12/2014,24.4,31.8,17.8,0
2/12/2014,23.1,32.1,16.5,5
3/12/2014,22.4,31.6,18.4,10.7
4/12/2014,24,31.3,16.4,0.1
5/12/2014,25.8,33,19.5,0
6/12/2014,24.2,31.3,20.2,0
7/12/2014,22.4,27.8,17.7,0
8/12/2014,22.1,28.2,16.9,0.2
9/12/2014,20.1,25.6,16.7,8.3
10/12/2014,19.9,24.2,18.1,9.3
11/12/2014,21.1,24.5,19.2,101.3
12/12/2014,21.6,22.3,20.9,60.7
13/12/2014,21.1,22.4,19.5,109.7
14/12/2014,22.4,26.8,21,5.7
15/12/2014,22.5,27.4,19.3,0.7
16/12/2014,21.8,26.5,17.3,0.1
17/12/2014,21.3,27.2,15.4,0.3
18/12/2014,21.2,27.1,15.4,0.1
19/12/2014,23.2,29.5,17.3,0
20/12/2014,23.7,29.8,18.6,0
21/12/2014,23.7,31.3,19.5,16.5
22/12/2014,20.8,26.8,15.1,0
23/12/2014,23.2,29.7,17.9,0.1
24/12/2014,22.8,30.2,17.8,1.6
25/12/2014,20,25.4,14.5,0
26/12/2014,20.6,26.5,15.6,0.1
27/12/2014,20.2,26.7,14.9,0
28/12/2014,20.1,26.6,13.4,0.2
29/12/2014,21.5,27.7,16.4,0
30/12/2014,23.4,29,18.1,0
31/12/2014,25.3,31.7,20.2,0.6
1/1/2015,22.6,31,17.8,10.7
2/1/2015,22.3,27.4,17.8,0
3/1/2015,25,30.3,18.8,0
4/1/2015,25.4,33.1,21.9,42.5
5/1/2015,22,25.9,17.2,0.6
6/1/2015,22.4,27.3,18.8,0.2
7/1/2015,22.6,28.2,18.1,0.2
8/1/2015,22.9,27.8,18.8,0
9/1/2015,22.7,29.8,16.3,0
10/1/2015,23.9,30.5,18.6,0
11/1/2015,25.6,31.3,21.1,0
12/1/2015,26,31.2,21.9,0
13/1/2015,24.9,30.5,21.8,1.7
14/1/2015,24.8,29.8,21.8,6.2
15/1/2015,23.7,28.7,19.2,0.5
16/1/2015,23.5,29.3,19.2,1.7
17/1/2015,22.6,28.4,16.8,1.2
18/1/2015,22.8,28.9,17.1,0.2
19/1/2015,23.5,29.5,17.8,0.3
20/1/2015,23.5,29.1,17.5,1
21/1/2015,24,28.6,18.8,0.6
22/1/2015,23.6,28.7,17.5,0
23/1/2015,24.3,28.8,20.6,0.9
24/1/2015,23.9,28.9,19.1,2.3
25/1/2015,23.9,28.6,18.7,0.4
26/1/2015,24.2,30.1,20.7,2.6
27/1/2015,23,27.1,19.8,0
28/1/2015,25,28.7,21.2,0.6
29/1/2015,24.3,30.4,22.5,11.8
30/1/2015,21.4,22.6,20.9,44.9
31/1/2015,21.1,25.7,18.9,31.9
1/2/2015,23.8,26.5,22,0.1
2/2/2015,22.8,25.6,20.6,1.3
3/2/2015,23.1,27.4,19.4,0.1
4/2/2015,23.8,29.1,20.9,2.6
5/2/2015,22.7,25,20.7,9.8
6/2/2015,22.5,28,19.1,1.1
7/2/2015,21.2,27.1,16.4,0.2
8/2/2015,23.4,29.6,18.1,2.6
9/2/2015,21.4,25.8,19,0
10/2/2015,20.9,23.8,18.9,0
11/2/2015,21.8,25.7,19.1,0
12/2/2015,21.8,26.1,19.5,0.1
13/2/2015,22.6,26,19.7,0.1
14/2/2015,22.8,30.7,16.1,1.4
15/2/2015,22.7,30,16.9,0.4
16/2/2015,25.9,32.6,19,0.2
17/2/2015,24.6,34.5,14.1,0
18/2/2015,24.6,30.9,19.8,0.1
19/2/2015,23.9,28,19.8,0.9
20/2/2015,21.8,26.4,17.2,0
21/2/2015,20.8,28,14,0
22/2/2015,20.7,28.3,13.4,0
23/2/2015,22.2,28.4,15.4,0
24/2/2015,22.4,29.9,14.7,0
25/2/2015,23.4,29.7,17.9,0.1
26/2/2015,22.4,26.6,18.3,3.7
27/2/2015,21.1,27.6,15.5,0
28/2/2015,23.1,30.5,15.1,0
1/3/2015,24.8,30.9,20.9,0.2
2/3/2015,23.7,28.4,19,0.4
3/3/2015,23.1,29.3,17.3,0
4/3/2015,22.9,28.5,18.6,0.1
5/3/2015,23.1,27.2,19.5,0.5
6/3/2015,23.5,28.9,19.4,0
7/3/2015,24.3,29.6,20.7,0
8/3/2015,24.4,28.8,21.3,0.2
9/3/2015,22.6,28.3,20.2,1.9
10/3/2015,23.1,26.8,20.2,1
11/3/2015,23.2,27.1,20.4,1.6
12/3/2015,23.5,28.9,19.5,53.8
13/3/2015,20.9,26.1,18.8,71.2
14/3/2015,24.2,27.8,21.5,10.9
15/3/2015,22.4,24.8,20.6,7.6
16/3/2015,22.4,26.1,19.7,2.4
17/3/2015,21.6,25.7,17.9,1
18/3/2015,22.3,26.9,19.4,0.6
19/3/2015,21.4,27.3,15.7,0.6
20/3/2015,21.8,27.9,17.2,0.3
21/3/2015,22.5,26.8,19.2,0.8
22/3/2015,22.3,26.1,19.3,1.5
23/3/2015,21.4,26.9,16.8,0.9
24/3/2015,21.3,27.9,15.4,0
25/3/2015,22.3,27.9,18.7,0
26/3/2015,22.9,28.2,19.1,0.1
27/3/2015,22.8,27.1,20.1,2.6
28/3/2015,22.6,27.8,19,1.5
29/3/2015,22.7,28.9,18.3,0.1
30/3/2015,21.7,28.2,17.4,0.6
31/3/2015,21.2,28.3,16.3,4.2
1/4/2015,18.7,29.1,7.9,4.1
2/4/2015,22.8,26.7,20,9.2
3/4/2015,21.3,26.8,14,5.5
4/4/2015,17.9,24.9,10.3,0
5/4/2015,17.4,26.6,8.9,0
6/4/2015,20.3,27.5,12,0
7/4/2015,18.5,27.6,12.1,0
8/4/2015,19.3,27.1,12.8,0
9/4/2015,18.1,27.3,10.6,0
10/4/2015,20,27.1,10.4,0
11/4/2015,20,27.6,12.9,0.7
12/4/2015,18.4,23.4,15.7,0
13/4/2015,19.4,26.3,13.3,0
14/4/2015,19.2,25,14.8,0
15/4/2015,19.2,25.5,14.8,0
16/4/2015,18.9,25.4,13.9,0
17/4/2015,19.4,25.2,13.3,0.7
18/4/2015,20.7,29,13.3,0
19/4/2015,19.1,26.4,14.1,0
20/4/2015,19.9,26.2,15.9,0
21/4/2015,19.2,24.5,15.7,0
22/4/2015,20.1,25.9,16,0.2
23/4/2015,20.6,24.4,16.8,0
24/4/2015,20.1,25.5,15.5,0.6
25/4/2015,19.2,26.1,13.5,0.3
26/4/2015,19.6,27.2,13.8,0.4
27/4/2015,19.8,29.4,11.2,0
28/4/2015,19,28.6,11.5,0
29/4/2015,20,30.9,11.4,0
30/4/2015,20.8,29.2,14.1,0.1
1/5/2015,19.8,28.2,13.6,0
2/5/2015,19.2,27.6,12.5,0
3/5/2015,19.9,27.6,13.7,0
4/5/2015,20.6,28.7,15.8,0.3
5/5/2015,19.6,27.1,13,0.4
6/5/2015,22.9,28.9,18.9,0.4
7/5/2015,16.1,23.2,10.1,0
8/5/2015,15.8,20.9,11.7,0
9/5/2015,13.9,21.4,7.3,0
10/5/2015,15.3,23,8.9,0
11/5/2015,15,23.7,8.2,0
12/5/2015,18.1,24.2,14.4,0
13/5/2015,18.3,23.5,15.6,1.1
14/5/2015,16.7,20.1,14.4,6.1
15/5/2015,17.5,25.6,12.3,0.3
16/5/2015,16.5,25.1,10.4,0
17/5/2015,16.4,24.3,10.3,0
18/5/2015,16.3,24,10.9,0.1
19/5/2015,16.7,23.1,11.2,0.5
20/5/2015,18.1,25.2,13.7,0.6
21/5/2015,17.3,20.5,14.8,4.1
22/5/2015,17.6,24.6,13.5,0.3
23/5/2015,16.3,24.5,9.5,0.1
24/5/2015,16.5,26.4,11,0
25/5/2015,16.9,22.2,13.6,0
26/5/2015,17.2,20.4,14,0.1
27/5/2015,17.5,22.3,14.2,0.8
28/5/2015,16.6,22.4,12.3,0.9
29/5/2015,16.1,23.2,10.7,0
30/5/2015,18.3,25.3,14.1,0
31/5/2015,17.6,27.5,12.8,2.8
1/6/2015,15.3,25.4,9.1,0
2/6/2015,19.7,23.2,17.7,0.4
3/6/2015,14.6,21.6,9.4,1
4/6/2015,14.5,23.5,7.9,0
5/6/2015,13.9,23.5,7.5,0
6/6/2015,16.4,22.9,11.8,0
7/6/2015,15.5,24,9.6,0
8/6/2015,15,26,7.4,0
9/6/2015,15,26,6.7,0
10/6/2015,16.3,24.8,10.4,0
11/6/2015,18.1,24.7,13.8,0
12/6/2015,18,26.4,11.7,0.1
13/6/2015,17,26.7,10.1,0
14/6/2015,17.2,25.4,9.6,0.7
15/6/2015,16.8,25.9,11.2,2.2
16/6/2015,13.4,22.4,6.8,0
17/6/2015,13.1,22.7,6.9,0
18/6/2015,16.9,26.8,10,0
19/6/2015,13.2,22.4,5.4,0
20/6/2015,12.6,24.2,5.3,0
21/6/2015,17.6,27.8,8.9,0
22/6/2015,19.6,28.3,14.3,0
23/6/2015,14.6,21.8,9.6,0.4
24/6/2015,14.4,24.6,7.4,0
25/6/2015,16.3,25.8,10.5,0
26/6/2015,16.6,26.4,10.1,0
27/6/2015,15.9,25.3,8.8,0
28/6/2015,13.1,23.2,5.7,0
29/6/2015,15.5,22.2,9.7,0.1
30/6/2015,15.1,23.7,8,0.6
1/7/2015,13.7,22.7,6.8,0
2/7/2015,13.7,22.3,7.1,0
3/7/2015,15.4,24.4,9.5,0
4/7/2015,13.4,23.6,6.5,0
5/7/2015,13.5,22.7,6.3,0
6/7/2015,13.9,24.4,7.3,0
7/7/2015,11.3,20.6,5.7,0
8/7/2015,14.8,22.1,11,0
9/7/2015,15.6,20,11.6,0.1
10/7/2015,13.5,22.2,6.4,0
11/7/2015,16.2,23,12.1,0
12/7/2015,15.6,26.4,5.9,0.1
13/7/2015,12.4,22,5.9,0
14/7/2015,12.8,21.5,5.7,0.7
15/7/2015,14.7,18.8,11.2,0
16/7/2015,15.3,21.5,11.7,0.1
17/7/2015,13.6,20,10,4
18/7/2015,14,17.9,11.7,3.5
19/7/2015,14,17.1,12.1,7.1
20/7/2015,14.7,20.1,11.8,1.1
21/7/2015,14.4,21.1,11,0.1
22/7/2015,14.3,21.1,11.1,0.4
23/7/2015,13,19.1,9.2,0.3
24/7/2015,16.5,21.3,13.6,0
25/7/2015,16,24.9,9.6,0.1
26/7/2015,13.1,22,5.8,0
27/7/2015,13.5,18,8.9,0
28/7/2015,14.4,22.4,8.2,0
29/7/2015,15.6,23.6,10.7,0
30/7/2015,15.9,21.6,11.2,0.2
31/7/2015,15.8,21.1,12,0.3
1/8/2015,15.2,21.4,9.9,0.4
2/8/2015,15.6,22,10.6,0
3/8/2015,14.1,22.2,7.1,0
4/8/2015,15,23.8,8.9,0.2
5/8/2015,15.7,25.6,7.4,0
6/8/2015,18.5,25.8,13.8,0.8
7/8/2015,15.8,25,8.4,0
8/8/2015,15,24,8.2,0
9/8/2015,15.2,24.3,9.7,1
10/8/2015,14.7,20.8,10.9,0.3
11/8/2015,14.1,19.5,10.2,0.1
12/8/2015,15.3,21.4,11.3,0.2
13/8/2015,14.6,20,10.5,0.2
14/8/2015,13.1,21.6,6.6,0
15/8/2015,13.5,21.8,7.1,0
16/8/2015,13.4,21.9,6.7,0.1
17/8/2015,15,22.3,9.2,0
18/8/2015,15.7,23.7,9.1,0.1
19/8/2015,15.9,26.1,7.6,3
20/8/2015,16.4,27.5,7.9,0
21/8/2015,14.5,24.2,5.6,0
22/8/2015,14,25.8,3.5,0
23/8/2015,18.6,29.1,11.5,0
24/8/2015,16.8,29.3,8.2,0
25/8/2015,16.7,29,8.3,0
26/8/2015,18.7,28.6,11.9,0
27/8/2015,17.2,29.4,7.8,0
28/8/2015,17.3,27.8,8.8,0
29/8/2015,19.9,32.3,5.6,0
30/8/2015,15.4,25.6,8.4,0
31/8/2015,14.9,24.9,6.1,0
1/9/2015,16.4,26.6,7,0
2/9/2015,19.1,28.6,11.4,0
3/9/2015,19.7,32.7,11.1,0
4/9/2015,17.2,24.8,11.1,0
5/9/2015,15.8,23.7,7.2,0
6/9/2015,17.7,25,9.5,0
7/9/2015,20,26.1,15,1.6
8/9/2015,20.3,25.4,18.3,5.8
9/9/2015,19.6,27,12.6,57.4
10/9/2015,13.8,22.3,5.9,0
11/9/2015,13.9,22.6,7.4,0
12/9/2015,16.6,24.7,7.7,0
13/9/2015,20.4,27.2,13.1,0
14/9/2015,20,28.9,11.7,0.3
15/9/2015,20.1,27,12.2,0
16/9/2015,20.4,29.9,10.4,0.1
17/9/2015,15.2,24.1,8.1,0
18/9/2015,14.9,22.8,7.1,0
19/9/2015,17.5,23.9,8.7,0
20/9/2015,19.4,25.4,14,1.4
21/9/2015,16.3,27.2,10.4,8.1
22/9/2015,14.3,20.2,10,0.5
23/9/2015,14.8,20.8,9.6,0.4
24/9/2015,15.2,22.1,9.9,0.2
25/9/2015,16.5,22.4,12.1,0.1
26/9/2015,16.5,20.7,12,0.3
27/9/2015,15.3,22.7,7.8,0
28/9/2015,15.8,24.5,7.3,0
29/9/2015,18.3,27.9,11,0
30/9/2015,22,33.1,15.7,0
1/10/2015,16.9,24.2,11.3,0.2
2/10/2015,21.9,29.7,15.8,0.4
3/10/2015,22,33.7,7.8,0
4/10/2015,19.3,33.1,5.8,0
5/10/2015,23.6,33.9,12,0
6/10/2015,19.3,27.8,10.9,0
7/10/2015,17.1,26.4,7.3,0
8/10/2015,17.3,26.9,8.1,0
9/10/2015,17.5,24.9,11.2,0
10/10/2015,16.4,27.2,6.9,0
11/10/2015,21.5,32.4,13.2,0
12/10/2015,22.8,35.8,10.3,0
13/10/2015,24.2,35,14.4,0
14/10/2015,24.8,39.2,10,0
15/10/2015,26.1,36.1,16.9,0
16/10/2015,27,38.8,17,0
17/10/2015,19.6,25.9,11.6,0
18/10/2015,22.1,28.6,16.2,0
19/10/2015,22.9,31.1,17.1,0.3
20/10/2015,21.6,32.2,17.6,85
21/10/2015,19.9,24.3,16.5,3.1
22/10/2015,20.3,25.4,15.4,0.8
23/10/2015,21.1,27.2,15.5,0
24/10/2015,22.2,29.5,15,3.3
25/10/2015,22.2,27.7,18.2,0.7
26/10/2015,21.5,26.8,19.1,8.7
27/10/2015,19.7,21.1,18.9,13.1
28/10/2015,21.3,25.9,19.2,1
29/10/2015,22.8,30,16.9,11.2
30/10/2015,23.4,32.1,17.7,10.7
31/10/2015,19.7,26.8,14.3,0.2
1/11/2015,21.1,26.6,14.3,0.8
2/11/2015,20.3,28.3,14,0.2
3/11/2015,17.7,25.8,10.2,0
4/11/2015,19.8,26.8,12.7,0
5/11/2015,20.9,29.4,12,0
6/11/2015,21.1,27.6,16.1,0
7/11/2015,20.6,26.7,15.3,0
8/11/2015,21.6,28.3,15.4,0.5
9/11/2015,23.6,30.6,17.2,1.9
10/11/2015,22.8,34.2,14.6,2.6
11/11/2015,19.6,24.6,14.6,0
12/11/2015,19.2,27.2,12,0
13/11/2015,23.3,30.9,17.9,0.6
14/11/2015,19.7,23.8,15.1,2.3
15/11/2015,19.3,26.2,13.2,0
16/11/2015,20.3,28.3,13,0
17/11/2015,21.7,27.2,14.8,2.8
18/11/2015,22.8,31.1,15.1,0.1
19/11/2015,23.4,31.9,14.5,0
20/11/2015,26.6,33.2,21.1,0
21/11/2015,25.8,36.5,21,13
22/11/2015,22.4,29.4,17.9,0
23/11/2015,20,24.8,16.5,6.3
24/11/2015,17.8,23.4,15.6,2.2
25/11/2015,19.2,25.7,13.2,0
26/11/2015,19.1,27.5,10.1,0
27/11/2015,23.8,30.8,16.4,0
28/11/2015,27.2,34.4,20.5,0.3
29/11/2015,25.4,34.6,19.8,5.4
30/11/2015,26,37.9,14,0
1/12/2015,24.5,32.8,17.6,0
2/12/2015,24.2,30.5,17.7,0.3
3/12/2015,23,28,17.6,0.5
4/12/2015,23.5,30,17.3,0
5/12/2015,24,31.1,17.2,0.1
6/12/2015,24,31.2,19.5,1
7/12/2015,24.4,31,18.7,0
8/12/2015,25,33,18.9,0
9/12/2015,25,30.6,19.9,0.2
10/12/2015,23.5,30.3,17.7,1.4
11/12/2015,25.2,31.8,21.4,29.6
12/12/2015,20.5,23.8,17.5,10
13/12/2015,21.5,26.9,17.2,0
14/12/2015,21,27.2,15.1,0
15/12/2015,21.2,28.5,14,0
16/12/2015,22.2,30.4,13.6,0
17/12/2015,24.2,32.7,17.4,0
18/12/2015,26.9,37.5,19.1,2.4
19/12/2015,25.3,33,18.9,0.1
20/12/2015,26.3,32.7,21.1,0
21/12/2015,26,32.3,21.3,0
22/12/2015,25,34.7,20.1,25.9
23/12/2015,21.8,27,18.9,0.8
24/12/2015,21.7,28.4,15.9,0
25/12/2015,23.2,30.5,16.9,0.1
26/12/2015,25.4,34.4,15.5,0.2
27/12/2015,26.4,34.6,19.5,0.1
28/12/2015,25,31.1,19.1,0
29/12/2015,25,31.3,18.3,0.1
30/12/2015,24.6,30.3,18.5,0
31/12/2015,24.6,30.7,17.6,0
1/1/2016,25.9,32.9,20,0.1
2/1/2016,24.9,32.6,20.5,8
3/1/2016,23.7,28,22.4,74.5
4/1/2016,20.3,32.2,9.8,0
5/1/2016,20.9,27.9,13.6,0
6/1/2016,22.7,29,15.8,0
7/1/2016,23.4,31.1,15.5,0
8/1/2016,25.5,31.4,19.6,0
9/1/2016,24.4,30.2,19.5,0.1
10/1/2016,25.6,31,20.3,0
11/1/2016,25.1,35.1,19.8,20.9
12/1/2016,21.8,27.7,15.5,0
13/1/2016,21.3,27.8,15.6,0
14/1/2016,24.4,29.2,20.2,0.2
15/1/2016,25.2,30.9,19.9,0.1
16/1/2016,24.1,30.5,19.2,3.3
17/1/2016,24.4,29.2,20.3,0.1
18/1/2016,25.6,32,20.1,0
19/1/2016,24.9,31,19.1,0
20/1/2016,24.9,31.4,18.3,0
21/1/2016,24.4,31.6,18.6,0
22/1/2016,25.8,32.4,20.5,0
23/1/2016,29.2,37.2,22,1.1
24/1/2016,30.8,40.6,23.3,0.2
25/1/2016,25.8,33.2,18.7,0
26/1/2016,26.3,33.2,20.8,0.6
27/1/2016,27.1,35.9,21.9,3.5
28/1/2016,27.6,37.7,22.3,3.1
29/1/2016,27.2,34.8,19.4,0
30/1/2016,26.7,34.3,20.5,0.1
31/1/2016,27.5,33.8,22.7,0
1/2/2016,27,33.7,21.9,0
2/2/2016,28.2,36.3,23.9,2.8
3/2/2016,21.5,24.7,19.8,13.6
4/2/2016,21.7,27.5,16.5,0
5/2/2016,22.9,28.9,17.4,0.5
6/2/2016,23.3,29,16.9,0.4
7/2/2016,23.6,30.4,15.6,0.2
8/2/2016,24.4,31,17.3,0
9/2/2016,25.3,32.9,18.7,0
10/2/2016,25.7,32.2,20.1,0.1
11/2/2016,25.2,31.1,19.2,0
12/2/2016,25.2,33.5,19.7,1.8
13/2/2016,25.9,31.5,21,0
14/2/2016,26,32.7,20.6,0.4
15/2/2016,25.3,32.9,20.3,1.5
16/2/2016,22.8,26.6,20.4,1.7
17/2/2016,25.4,33.4,20.2,0
18/2/2016,24.3,30.9,19,1.3
19/2/2016,23.2,28.9,20.2,1.3
20/2/2016,22.1,25.9,19.6,0.5
21/2/2016,21.7,26.7,18.5,1.7
22/2/2016,22.4,27.2,17.8,0.3
23/2/2016,23.2,28.4,18.5,0.5
24/2/2016,24.1,30.3,19.5,0.3
25/2/2016,23.6,28.5,19.5,1.3
26/2/2016,23.8,30.3,19.1,0.2
27/2/2016,24,30.7,17.9,0
28/2/2016,23.5,31.7,15,0.2
29/2/2016,25.3,34.3,19.6,0.7
1/3/2016,23.9,29.7,18.9,0
2/3/2016,24,30.8,18.6,0
3/3/2016,22.5,30.6,15.1,0
4/3/2016,25.2,35.2,19.5,0.6
5/3/2016,23.2,31,17.4,0.1
6/3/2016,22.9,29.1,18.5,0
7/3/2016,22.2,27.1,18.4,0.2
8/3/2016,22.2,27.8,17,0.1
9/3/2016,23.9,29.7,19.2,0.1
10/3/2016,24.5,30.9,20.3,0.3
11/3/2016,24.7,31,20.9,0.3
12/3/2016,24.5,30,21.3,0.4
13/3/2016,24,29.4,20.9,0.6
14/3/2016,23.4,30,18.1,0.1
15/3/2016,23.8,29.3,20.2,0.3
16/3/2016,24.2,31.8,19.4,0.1
17/3/2016,22.8,29,18.8,0.7
18/3/2016,23.1,29.8,17.9,0.1
19/3/2016,23.9,31.3,18.6,0
20/3/2016,22.9,28.9,17.6,0
21/3/2016,24,31.8,17.4,0
22/3/2016,23.3,31.9,16.2,0
23/3/2016,24,32.6,16.2,0
24/3/2016,27.2,34.1,21.2,0
25/3/2016,26.3,33.4,22.5,0
26/3/2016,25.1,29.6,21.9,18.3
27/3/2016,22.7,23.4,21.9,35.4
28/3/2016,20.6,25.5,16.3,0.1
29/3/2016,22.6,27,18.4,0.1
30/3/2016,21.3,27.8,16.7,0.1
31/3/2016,21.6,26.6,18.1,0.3
1/4/2016,21.2,25.7,17.8,2.1
2/4/2016,21.2,26.3,18,0.8
3/4/2016,20.8,26.7,16,0
4/4/2016,22.3,29.3,17.4,0.6
5/4/2016,21.1,26.4,17.6,0.8
6/4/2016,20.1,24.7,15.7,0
7/4/2016,20.2,26.3,15.6,0
8/4/2016,19.9,25.5,16.2,0
9/4/2016,20,24.6,16.4,0.1
10/4/2016,19.3,24.3,16.1,0.5
11/4/2016,19.8,24.7,15.9,0
12/4/2016,20.6,25.7,17.1,0.2
13/4/2016,20.5,25.5,16.7,0.1
14/4/2016,19.7,26.4,14.1,0.2
15/4/2016,19.5,28.3,13.9,1.8
16/4/2016,18.9,27.7,13.8,3.4
17/4/2016,19,27.2,13.3,0
18/4/2016,19.9,27.7,14.4,0.2
19/4/2016,19.3,27.5,14.3,0.8
20/4/2016,19,27.3,12.5,0.3
21/4/2016,19.9,27.8,13.1,0
22/4/2016,19.9,27.2,14.4,0
23/4/2016,20.3,28.1,14.4,0
24/4/2016,20.3,27,15.1,0
25/4/2016,20.5,27.1,15.6,0
26/4/2016,19.8,25.3,15.9,0.1
27/4/2016,19.2,23.6,15.3,0.1
28/4/2016,19.2,24.3,14.9,0
29/4/2016,19.6,26.4,14.7,0
30/4/2016,19.7,26.1,15.4,0
1/5/2016,20.4,29.5,14.2,3.2
2/5/2016,17.7,27.6,8.2,2.6
3/5/2016,16.3,27.2,8.7,0
4/5/2016,18.6,26.8,11.6,0
5/5/2016,18.9,28.7,10.8,0
6/5/2016,16.9,26.6,13,3.7
7/5/2016,17.1,25.2,11.3,0.1
8/5/2016,15.6,24.4,8.7,0.4
9/5/2016,19.4,26.8,12.5,0
10/5/2016,23.7,30.9,19.1,0
11/5/2016,22,30.6,14.9,0
12/5/2016,20.7,27.4,15.4,0
13/5/2016,20.7,24.4,19.7,33.1
14/5/2016,16.8,21.2,12.2,8.6
15/5/2016,11.5,17.9,6.8,0
16/5/2016,11.5,17.9,5.9,0
17/5/2016,13.4,20.7,8.2,0
18/5/2016,16.1,23.8,10.6,0
19/5/2016,15.2,23.5,9.3,0
20/5/2016,17.5,23.5,13.3,0.1
21/5/2016,16.6,23.1,12.3,0
22/5/2016,18.2,23.7,13.4,0
23/5/2016,17.5,25.7,12.1,0
24/5/2016,15.9,24.4,9.7,0
25/5/2016,15.5,24.6,9.5,0
26/5/2016,20,26.9,16,0
27/5/2016,12.8,19.7,8.3,1.3
28/5/2016,14.1,19.8,9.1,0
29/5/2016,12.1,18.9,6.1,0
30/5/2016,11,20.7,3.1,0
31/5/2016,13.2,22.8,6.8,0
1/6/2016,14.3,22.7,7.5,0
2/6/2016,16.3,23.4,11.4,0
3/6/2016,18.5,23,14.2,0.1
4/6/2016,15.7,23.9,7.9,0
5/6/2016,13.1,20.8,7.6,0
6/6/2016,13.9,16.8,10.6,2.7
7/6/2016,17.1,21.2,14.7,0
8/6/2016,18.5,24,15.3,0.1
9/6/2016,17.9,23.9,14.4,0.1
10/6/2016,17.5,24.7,12.4,0.1
11/6/2016,17,24.4,12.2,0
12/6/2016,15.4,24.7,8.6,0
13/6/2016,16.7,23.7,11.5,0
14/6/2016,15,23.3,9.6,0
15/6/2016,16.4,22.7,12.9,0
16/6/2016,17.1,21,14.5,2.3
17/6/2016,16.5,20.5,14.4,12.5
18/6/2016,16.1,19.2,12.1,2.6
19/6/2016,15.2,20.2,11.4,11.1
20/6/2016,13.2,21.1,7.1,0
21/6/2016,9.9,18.6,4.4,0
22/6/2016,12.3,19.7,3.9,0
23/6/2016,15,21.5,11,0
24/6/2016,17.7,24.1,12.8,0.3
25/6/2016,16.7,25.5,9.3,0
26/6/2016,12.5,21.8,6.3,0
27/6/2016,13.6,21.2,7.8,0
28/6/2016,15.7,22.1,7.6,0
29/6/2016,13.9,21.9,8.1,0
30/6/2016,18.7,26.3,13.9,0.1
1/7/2016,20.1,30.1,14.4,0
2/7/2016,19.2,29.3,11.2,0
3/7/2016,17.6,27.5,9,0
4/7/2016,13.6,22,7.3,0
5/7/2016,14.6,23.5,7.6,0
6/7/2016,12.4,20.7,5.8,0
7/7/2016,11.3,20,5.4,0
8/7/2016,11.7,19.8,6.7,0
9/7/2016,14.8,21.7,9.7,0
10/7/2016,15.1,21.6,11.3,0
11/7/2016,15.7,21.8,12.4,0.2
12/7/2016,15,16.2,14.7,32.3
13/7/2016,14.2,16.1,12.5,8.2
14/7/2016,14.7,18.5,12.6,0.2
15/7/2016,14.9,17.9,12.2,0
16/7/2016,16,19.2,14,0.6
17/7/2016,16,19.4,12.6,1.9
18/7/2016,14.7,23.4,8.4,0.2
19/7/2016,14.4,21.3,9.5,2.5
20/7/2016,12.4,19.2,8.9,0.5
21/7/2016,12.8,16.8,10.4,0.2
22/7/2016,13.7,19.3,9.8,0
23/7/2016,14.5,19.8,11.4,0
24/7/2016,15.6,18.7,12.8,0
25/7/2016,15.4,20.5,11.5,0
