date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,shortwave_radiation_sum,relativehumidity_2m,precipitation_sum,et0_fao_evapotranspiration
2040-09-14,Mossman Mill,-16.458395872325614,145.37872247775334,24.1,22.8,12.65,76,0.54,2.04
2040-09-15,Mossman Mill,-16.458395872325614,145.37872247775334,23.9,21.9,11.11,84,1.69,1.73
2040-09-16,Mossman Mill,-16.458395872325614,145.37872247775334,23.9,21.7,15.74,86,1.91,2.52
2040-09-17,Mossman Mill,-16.458395872325614,145.37872247775334,25.0,21.7,18.93,85,0.62,3.27
2040-09-18,Mossman Mill,-16.458395872325614,145.37872247775334,24.7,22.0,17.77,85,0.56,3.24
2040-09-19,Mossman Mill,-16.458395872325614,145.37872247775334,25.7,21.3,19.31,85,0.28,3.55
2040-09-20,Mossman Mill,-16.458395872325614,145.37872247775334,26.0,21.4,22.2,84,0.07,4.25
2040-09-21,Mossman Mill,-16.458395872325614,145.37872247775334,27.0,21.2,22.49,87,0.07,4.53
2040-09-22,Mossman Mill,-16.458395872325614,145.37872247775334,27.3,20.3,24.42,88,0.0,5.15
2040-09-23,Mossman Mill,-16.458395872325614,145.37872247775334,27.3,20.7,21.81,90,0.07,4.44
2040-09-24,Mossman Mill,-16.458395872325614,145.37872247775334,27.1,21.8,23.55,84,0.22,4.39
2040-09-25,Mossman Mill,-16.458395872325614,145.37872247775334,26.4,21.1,23.93,83,0.07,4.32
2040-09-26,Mossman Mill,-16.458395872325614,145.37872247775334,26.2,20.7,23.93,79,0.07,4.42
2040-09-27,Mossman Mill,-16.458395872325614,145.37872247775334,25.5,20.8,23.83,77,0.07,4.38
2040-09-28,Mossman Mill,-16.458395872325614,145.37872247775334,26.7,21.1,25.57,78,0.08,5.17
2040-09-29,Mossman Mill,-16.458395872325614,145.37872247775334,28.2,19.3,25.66,85,0.0,5.46
2040-09-30,Mossman Mill,-16.458395872325614,145.37872247775334,28.6,19.6,26.04,82,0.0,5.67
2040-10-01,Mossman Mill,-16.458395872325614,145.37872247775334,26.7,21.1,24.98,84,0.08,5.28
2040-10-02,Mossman Mill,-16.458395872325614,145.37872247775334,27.1,20.7,26.14,84,0.0,5.53
2040-10-03,Mossman Mill,-16.458395872325614,145.37872247775334,28.3,21.7,24.78,82,0.08,5.22
2040-10-04,Mossman Mill,-16.458395872325614,145.37872247775334,28.2,22.3,22.95,87,0.55,4.83
2040-10-05,Mossman Mill,-16.458395872325614,145.37872247775334,28.7,22.7,22.18,88,0.39,4.78
2040-10-06,Mossman Mill,-16.458395872325614,145.37872247775334,28.3,22.8,22.27,86,0.4,4.94
2040-10-07,Mossman Mill,-16.458395872325614,145.37872247775334,28.5,23.3,23.81,88,1.51,5.04
2040-10-08,Mossman Mill,-16.458395872325614,145.37872247775334,26.5,22.2,23.91,87,0.4,4.86
2040-10-09,Mossman Mill,-16.458395872325614,145.37872247775334,27.3,21.8,25.25,83,0.16,4.98
2040-10-10,Mossman Mill,-16.458395872325614,145.37872247775334,27.2,21.7,25.45,82,0.0,5.15
2040-10-11,Mossman Mill,-16.458395872325614,145.37872247775334,27.8,22.0,25.06,80,0.08,5.26
2040-10-12,Mossman Mill,-16.458395872325614,145.37872247775334,28.2,22.9,23.13,83,0.08,5.05
2040-10-13,Mossman Mill,-16.458395872325614,145.37872247775334,28.3,22.2,22.26,87,0.08,4.83
2040-10-14,Mossman Mill,-16.458395872325614,145.37872247775334,28.3,21.4,23.9,86,0.33,4.94
2040-10-15,Mossman Mill,-16.458395872325614,145.37872247775334,27.1,21.6,23.8,85,0.17,4.84
2040-10-16,Mossman Mill,-16.458395872325614,145.37872247775334,27.3,21.4,24.37,86,0.0,5.18
2040-10-17,Mossman Mill,-16.458395872325614,145.37872247775334,28.9,21.4,25.43,84,0.08,5.48
2040-10-18,Mossman Mill,-16.458395872325614,145.37872247775334,28.2,21.7,25.82,86,0.17,5.47
2040-10-19,Mossman Mill,-16.458395872325614,145.37872247775334,28.8,21.8,27.45,86,0.08,5.98
2040-10-20,Mossman Mill,-16.458395872325614,145.37872247775334,30.3,21.1,27.93,80,0.08,6.19
2040-10-21,Mossman Mill,-16.458395872325614,145.37872247775334,30.0,23.8,27.74,79,0.17,6.13
2040-10-22,Mossman Mill,-16.458395872325614,145.37872247775334,29.9,24.5,25.62,86,0.43,5.63
2040-10-23,Mossman Mill,-16.458395872325614,145.37872247775334,30.2,22.9,23.4,89,0.43,5.02
2040-10-24,Mossman Mill,-16.458395872325614,145.37872247775334,29.1,22.1,25.9,78,0.09,5.19
2040-10-25,Mossman Mill,-16.458395872325614,145.37872247775334,29.0,24.0,24.36,76,0.09,4.79
2040-10-26,Mossman Mill,-16.458395872325614,145.37872247775334,29.3,22.8,26.38,74,0.09,5.16
2040-10-27,Mossman Mill,-16.458395872325614,145.37872247775334,29.5,23.1,25.22,82,0.61,5.16
2040-10-28,Mossman Mill,-16.458395872325614,145.37872247775334,28.9,23.3,26.66,82,0.09,5.67
2040-10-29,Mossman Mill,-16.458395872325614,145.37872247775334,30.7,24.4,25.8,88,0.35,5.67
2040-10-30,Mossman Mill,-16.458395872325614,145.37872247775334,31.6,24.4,26.76,89,0.79,5.95
2040-10-31,Mossman Mill,-16.458395872325614,145.37872247775334,31.0,24.0,24.83,88,0.62,5.48
2040-11-01,Mossman Mill,-16.458395872325614,145.37872247775334,29.8,23.5,25.89,82,0.09,5.17
2040-11-02,Mossman Mill,-16.458395872325614,145.37872247775334,30.2,24.4,25.71,83,0.9,5.01
2040-11-03,Mossman Mill,-16.458395872325614,145.37872247775334,30.3,23.4,27.27,80,0.36,5.42
2040-11-04,Mossman Mill,-16.458395872325614,145.37872247775334,29.7,22.2,27.58,83,0.18,5.63
2040-11-05,Mossman Mill,-16.458395872325614,145.37872247775334,30.0,20.8,28.95,82,0.09,6.19
2040-11-06,Mossman Mill,-16.458395872325614,145.37872247775334,30.4,22.9,28.77,76,0.18,6.31
2040-11-07,Mossman Mill,-16.458395872325614,145.37872247775334,28.5,22.0,27.92,76,0.09,5.7
2040-11-08,Mossman Mill,-16.458395872325614,145.37872247775334,29.3,22.9,29.68,68,0.0,6.14
2040-11-09,Mossman Mill,-16.458395872325614,145.37872247775334,30.3,23.6,28.35,72,0.0,5.96
2040-11-10,Mossman Mill,-16.458395872325614,145.37872247775334,31.6,25.0,25.27,78,1.13,5.31
2040-11-11,Mossman Mill,-16.458395872325614,145.37872247775334,28.8,24.7,18.21,88,4.25,3.45
2040-11-12,Mossman Mill,-16.458395872325614,145.37872247775334,30.2,23.5,24.43,79,3.23,3.95
2040-11-13,Mossman Mill,-16.458395872325614,145.37872247775334,27.2,24.0,21.05,79,2.29,3.38
2040-11-14,Mossman Mill,-16.458395872325614,145.37872247775334,28.6,23.6,27.86,71,0.48,4.92
2040-11-15,Mossman Mill,-16.458395872325614,145.37872247775334,29.4,22.5,27.59,71,0.0,5.22
2040-11-16,Mossman Mill,-16.458395872325614,145.37872247775334,29.8,24.0,28.19,67,0.0,5.34
2040-11-17,Mossman Mill,-16.458395872325614,145.37872247775334,29.7,24.5,26.26,67,0.1,4.77
2040-11-18,Mossman Mill,-16.458395872325614,145.37872247775334,29.8,24.1,26.09,73,0.29,4.63
2040-11-19,Mossman Mill,-16.458395872325614,145.37872247775334,28.6,23.8,21.04,77,0.39,3.6
2040-11-20,Mossman Mill,-16.458395872325614,145.37872247775334,28.8,24.6,18.71,84,3.31,3.09
2040-11-21,Mossman Mill,-16.458395872325614,145.37872247775334,28.2,24.9,16.39,89,12.49,2.68
2040-11-22,Mossman Mill,-16.458395872325614,145.37872247775334,26.3,25.0,12.2,95,25.23,2.03
2040-11-23,Mossman Mill,-16.458395872325614,145.37872247775334,27.3,24.4,15.33,87,3.82,2.75
2040-11-24,Mossman Mill,-16.458395872325614,145.37872247775334,28.6,23.0,26.78,79,0.0,5.26
2040-11-25,Mossman Mill,-16.458395872325614,145.37872247775334,29.8,22.7,27.97,77,0.0,5.64
2040-11-26,Mossman Mill,-16.458395872325614,145.37872247775334,29.3,23.4,26.91,87,1.18,5.46
2040-11-27,Mossman Mill,-16.458395872325614,145.37872247775334,29.5,23.5,28.01,82,0.1,5.78
2040-11-28,Mossman Mill,-16.458395872325614,145.37872247775334,29.9,24.3,24.99,83,0.0,5.35
2040-11-29,Mossman Mill,-16.458395872325614,145.37872247775334,30.1,24.6,22.56,85,0.2,5.0
2040-11-30,Mossman Mill,-16.458395872325614,145.37872247775334,29.3,24.3,24.24,84,0.1,5.29
2040-12-01,Mossman Mill,-16.458395872325614,145.37872247775334,30.5,24.9,26.42,84,0.0,5.74
2040-12-02,Mossman Mill,-16.458395872325614,145.37872247775334,30.8,24.4,27.52,85,0.8,5.79
2040-12-03,Mossman Mill,-16.458395872325614,145.37872247775334,29.6,25.5,23.41,90,2.79,4.82
2040-12-04,Mossman Mill,-16.458395872325614,145.37872247775334,30.3,25.2,25.2,87,0.4,5.13
2040-12-05,Mossman Mill,-16.458395872325614,145.37872247775334,30.4,25.4,26.0,87,0.7,5.31
2040-12-06,Mossman Mill,-16.458395872325614,145.37872247775334,30.8,25.3,27.01,86,0.4,5.68
2040-12-07,Mossman Mill,-16.458395872325614,145.37872247775334,30.7,24.0,27.82,85,0.1,5.93
2040-12-08,Mossman Mill,-16.458395872325614,145.37872247775334,30.5,24.3,26.95,86,0.7,5.76
2040-12-09,Mossman Mill,-16.458395872325614,145.37872247775334,30.4,24.6,24.4,87,1.31,5.24
2040-12-10,Mossman Mill,-16.458395872325614,145.37872247775334,30.0,25.1,23.33,83,0.4,4.71
2040-12-11,Mossman Mill,-16.458395872325614,145.37872247775334,29.7,24.8,23.55,81,0.1,4.82
2040-12-12,Mossman Mill,-16.458395872325614,145.37872247775334,29.6,24.4,18.41,86,3.43,3.68
2040-12-13,Mossman Mill,-16.458395872325614,145.37872247775334,30.1,23.6,24.87,78,0.2,4.76
2040-12-14,Mossman Mill,-16.458395872325614,145.37872247775334,28.1,24.3,18.94,86,2.93,3.4
2040-12-15,Mossman Mill,-16.458395872325614,145.37872247775334,28.3,24.6,21.63,86,4.35,3.79
2040-12-16,Mossman Mill,-16.458395872325614,145.37872247775334,28.4,24.5,21.55,86,3.95,3.71
2040-12-17,Mossman Mill,-16.458395872325614,145.37872247775334,29.0,25.0,23.45,86,3.45,4.19
2040-12-18,Mossman Mill,-16.458395872325614,145.37872247775334,30.3,25.1,26.45,84,1.32,4.94
2040-12-19,Mossman Mill,-16.458395872325614,145.37872247775334,31.3,25.0,28.66,80,0.71,5.47
2040-12-20,Mossman Mill,-16.458395872325614,145.37872247775334,30.1,24.9,24.6,84,2.03,4.77
2040-12-21,Mossman Mill,-16.458395872325614,145.37872247775334,31.2,25.2,26.21,84,0.31,5.36
2040-12-22,Mossman Mill,-16.458395872325614,145.37872247775334,31.4,24.7,25.94,84,0.31,5.44
2040-12-23,Mossman Mill,-16.458395872325614,145.37872247775334,32.0,25.1,29.65,84,0.31,6.16
2040-12-24,Mossman Mill,-16.458395872325614,145.37872247775334,32.0,25.7,28.07,83,0.61,5.73
2040-12-25,Mossman Mill,-16.458395872325614,145.37872247775334,31.3,25.7,24.9,84,0.71,5.26
2040-12-26,Mossman Mill,-16.458395872325614,145.37872247775334,32.5,26.3,26.12,84,0.82,5.69
2040-12-27,Mossman Mill,-16.458395872325614,145.37872247775334,32.7,26.0,21.93,81,3.37,4.84
2040-12-28,Mossman Mill,-16.458395872325614,145.37872247775334,31.3,25.2,16.64,89,8.89,3.65
2040-12-29,Mossman Mill,-16.458395872325614,145.37872247775334,28.6,25.2,18.15,96,9.31,3.83
2040-12-30,Mossman Mill,-16.458395872325614,145.37872247775334,28.8,25.5,20.27,93,4.61,4.41
2040-12-31,Mossman Mill,-16.458395872325614,145.37872247775334,30.1,25.0,20.99,92,41.79,4.63
2041-01-01,Mossman Mill,-16.458395872325614,145.37872247775334,30.2,25.4,18.19,95,29.51,4.0
2041-01-02,Mossman Mill,-16.458395872325614,145.37872247775334,28.8,25.4,15.79,98,18.34,3.43
2041-01-03,Mossman Mill,-16.458395872325614,145.37872247775334,27.9,25.4,14.29,97,15.89,3.04
2041-01-04,Mossman Mill,-16.458395872325614,145.37872247775334,29.2,25.9,13.79,95,33.62,3.05
2041-01-05,Mossman Mill,-16.458395872325614,145.37872247775334,29.1,26.2,12.89,92,15.89,2.93
2041-01-06,Mossman Mill,-16.458395872325614,145.37872247775334,30.4,25.7,15.31,93,23.58,3.41
2041-01-07,Mossman Mill,-16.458395872325614,145.37872247775334,28.9,25.6,12.7,96,21.33,2.79
2041-01-08,Mossman Mill,-16.458395872325614,145.37872247775334,29.0,26.2,14.62,96,20.3,3.15
2041-01-09,Mossman Mill,-16.458395872325614,145.37872247775334,28.9,26.0,13.72,96,163.57,2.58
2041-01-10,Mossman Mill,-16.458395872325614,145.37872247775334,26.1,25.4,6.36,99,48.41,1.12
2041-01-11,Mossman Mill,-16.458395872325614,145.37872247775334,26.4,25.9,6.76,100,55.9,1.31
2041-01-12,Mossman Mill,-16.458395872325614,145.37872247775334,28.1,26.0,10.5,98,49.55,2.22
2041-01-13,Mossman Mill,-16.458395872325614,145.37872247775334,28.5,25.4,12.12,98,28.31,2.06
2041-01-14,Mossman Mill,-16.458395872325614,145.37872247775334,25.4,23.9,6.97,98,13.24,1.05
2041-01-15,Mossman Mill,-16.458395872325614,145.37872247775334,26.8,24.8,11.83,90,2.98,1.88
2041-01-16,Mossman Mill,-16.458395872325614,145.37872247775334,29.7,24.1,21.85,82,0.21,3.91
2041-01-17,Mossman Mill,-16.458395872325614,145.37872247775334,30.1,24.1,26.82,79,0.0,5.11
2041-01-18,Mossman Mill,-16.458395872325614,145.37872247775334,30.1,23.4,25.52,81,0.1,4.9
2041-01-19,Mossman Mill,-16.458395872325614,145.37872247775334,30.1,23.9,26.95,81,0.92,5.45
2041-01-20,Mossman Mill,-16.458395872325614,145.37872247775334,30.9,22.8,27.77,81,0.0,5.79
2041-01-21,Mossman Mill,-16.458395872325614,145.37872247775334,29.8,22.7,27.28,81,0.82,5.25
2041-01-22,Mossman Mill,-16.458395872325614,145.37872247775334,30.4,23.1,28.91,80,0.51,5.77
2041-01-23,Mossman Mill,-16.458395872325614,145.37872247775334,29.6,22.9,24.87,85,1.95,5.04
2041-01-24,Mossman Mill,-16.458395872325614,145.37872247775334,30.0,23.3,26.2,86,2.16,5.42
2041-01-25,Mossman Mill,-16.458395872325614,145.37872247775334,30.9,23.8,29.36,84,0.51,6.09
2041-01-26,Mossman Mill,-16.458395872325614,145.37872247775334,29.8,24.5,26.93,89,2.46,5.5
2041-01-27,Mossman Mill,-16.458395872325614,145.37872247775334,30.4,24.6,25.22,83,1.64,5.15
2041-01-28,Mossman Mill,-16.458395872325614,145.37872247775334,29.6,26.0,14.45,94,6.68,2.81
2041-01-29,Mossman Mill,-16.458395872325614,145.37872247775334,28.6,25.5,14.05,91,3.18,2.69
2041-01-30,Mossman Mill,-16.458395872325614,145.37872247775334,27.9,25.0,9.78,94,14.18,1.8
2041-01-31,Mossman Mill,-16.458395872325614,145.37872247775334,27.6,26.0,9.37,94,5.03,1.84
2041-02-01,Mossman Mill,-16.458395872325614,145.37872247775334,29.5,25.2,15.59,93,4.42,3.34
2041-02-02,Mossman Mill,-16.458395872325614,145.37872247775334,29.5,25.5,15.91,93,13.46,3.64
2041-02-03,Mossman Mill,-16.458395872325614,145.37872247775334,29.8,25.4,16.83,93,31.45,3.82
2041-02-04,Mossman Mill,-16.458395872325614,145.37872247775334,29.3,25.5,11.94,94,41.73,2.67
2041-02-05,Mossman Mill,-16.458395872325614,145.37872247775334,29.9,25.4,13.17,93,22.82,2.95
2041-02-06,Mossman Mill,-16.458395872325614,145.37872247775334,29.3,25.4,14.51,95,45.64,3.16
2041-02-07,Mossman Mill,-16.458395872325614,145.37872247775334,28.8,25.0,11.86,97,85.44,2.54
2041-02-08,Mossman Mill,-16.458395872325614,145.37872247775334,27.1,25.1,9.31,92,1.85,1.99
2041-02-09,Mossman Mill,-16.458395872325614,145.37872247775334,27.9,25.2,14.53,95,3.39,3.03
2041-02-10,Mossman Mill,-16.458395872325614,145.37872247775334,29.4,25.1,21.5,89,4.63,4.29
2041-02-11,Mossman Mill,-16.458395872325614,145.37872247775334,29.2,23.3,22.84,87,1.34,4.71
2041-02-12,Mossman Mill,-16.458395872325614,145.37872247775334,31.0,24.1,26.54,85,1.54,5.9
2041-02-13,Mossman Mill,-16.458395872325614,145.37872247775334,32.2,25.6,25.43,85,0.93,5.58
2041-02-14,Mossman Mill,-16.458395872325614,145.37872247775334,31.5,24.8,24.01,87,2.57,5.25
2041-02-15,Mossman Mill,-16.458395872325614,145.37872247775334,31.2,25.2,24.84,87,3.39,5.44
2041-02-16,Mossman Mill,-16.458395872325614,145.37872247775334,30.5,25.4,20.23,91,4.12,4.46
2041-02-17,Mossman Mill,-16.458395872325614,145.37872247775334,30.6,26.3,22.19,91,3.4,4.54
2041-02-18,Mossman Mill,-16.458395872325614,145.37872247775334,30.4,25.8,21.59,90,4.22,3.93
2041-02-19,Mossman Mill,-16.458395872325614,145.37872247775334,29.0,25.4,17.28,93,8.03,2.96
2041-02-20,Mossman Mill,-16.458395872325614,145.37872247775334,27.2,24.9,9.36,96,10.39,1.83
2041-02-21,Mossman Mill,-16.458395872325614,145.37872247775334,28.6,25.2,16.27,97,7.0,3.48
2041-02-22,Mossman Mill,-16.458395872325614,145.37872247775334,29.5,25.3,17.62,95,7.82,3.83
2041-02-23,Mossman Mill,-16.458395872325614,145.37872247775334,28.9,25.1,13.81,95,33.15,2.8
2041-02-24,Mossman Mill,-16.458395872325614,145.37872247775334,27.5,25.0,13.92,91,2.99,2.75
2041-02-25,Mossman Mill,-16.458395872325614,145.37872247775334,28.6,25.6,19.09,85,1.03,3.82
2041-02-26,Mossman Mill,-16.458395872325614,145.37872247775334,30.6,25.2,25.91,81,0.1,5.24
2041-02-27,Mossman Mill,-16.458395872325614,145.37872247775334,30.4,25.3,25.2,82,0.1,5.08
2041-02-28,Mossman Mill,-16.458395872325614,145.37872247775334,30.1,24.3,25.63,84,0.1,5.2
2041-03-01,Mossman Mill,-16.458395872325614,145.37872247775334,30.2,23.4,22.65,83,0.0,4.57
2041-03-02,Mossman Mill,-16.458395872325614,145.37872247775334,30.9,24.5,25.24,84,0.1,5.46
2041-03-03,Mossman Mill,-16.458395872325614,145.37872247775334,31.2,26.5,22.04,84,0.72,5.09
2041-03-04,Mossman Mill,-16.458395872325614,145.37872247775334,30.9,26.8,21.82,87,0.72,5.02
2041-03-05,Mossman Mill,-16.458395872325614,145.37872247775334,31.1,26.0,21.81,88,4.32,4.93
2041-03-06,Mossman Mill,-16.458395872325614,145.37872247775334,31.7,25.7,16.84,91,24.24,3.84
2041-03-07,Mossman Mill,-16.458395872325614,145.37872247775334,29.6,25.1,15.7,93,27.5,3.59
2041-03-08,Mossman Mill,-16.458395872325614,145.37872247775334,28.9,25.3,17.34,96,16.81,3.76
2041-03-09,Mossman Mill,-16.458395872325614,145.37872247775334,28.1,25.3,14.96,98,6.97,3.24
2041-03-10,Mossman Mill,-16.458395872325614,145.37872247775334,28.9,25.5,17.02,94,8.19,3.58
2041-03-11,Mossman Mill,-16.458395872325614,145.37872247775334,28.3,25.9,13.71,96,4.6,2.77
2041-03-12,Mossman Mill,-16.458395872325614,145.37872247775334,28.3,25.9,14.32,95,3.98,2.91
2041-03-13,Mossman Mill,-16.458395872325614,145.37872247775334,27.9,25.6,13.9,97,5.41,2.84
2041-03-14,Mossman Mill,-16.458395872325614,145.37872247775334,28.2,25.2,18.32,95,1.12,3.91
2041-03-15,Mossman Mill,-16.458395872325614,145.37872247775334,29.2,25.7,20.06,91,1.63,4.53
2041-03-16,Mossman Mill,-16.458395872325614,145.37872247775334,28.5,25.5,14.7,94,5.29,3.48
2041-03-17,Mossman Mill,-16.458395872325614,145.37872247775334,28.4,24.9,12.85,96,18.29,2.94
2041-03-18,Mossman Mill,-16.458395872325614,145.37872247775334,29.2,25.2,13.04,94,10.66,2.68
2041-03-19,Mossman Mill,-16.458395872325614,145.37872247775334,27.4,25.5,15.81,90,1.72,3.17
2041-03-20,Mossman Mill,-16.458395872325614,145.37872247775334,28.8,25.7,16.21,86,1.52,3.43
2041-03-21,Mossman Mill,-16.458395872325614,145.37872247775334,28.4,25.2,13.84,93,10.21,2.86
2041-03-22,Mossman Mill,-16.458395872325614,145.37872247775334,26.7,25.3,7.07,100,59.79,1.53
2041-03-23,Mossman Mill,-16.458395872325614,145.37872247775334,27.3,26.1,6.56,99,71.82,1.24
2041-03-24,Mossman Mill,-16.458395872325614,145.37872247775334,28.5,26.9,11.98,96,30.82,2.4
2041-03-25,Mossman Mill,-16.458395872325614,145.37872247775334,30.9,25.0,17.7,88,4.33,3.9
2041-03-26,Mossman Mill,-16.458395872325614,145.37872247775334,28.7,25.4,16.67,92,7.83,3.55
2041-03-27,Mossman Mill,-16.458395872325614,145.37872247775334,28.1,24.8,15.64,91,0.9,3.25
2041-03-28,Mossman Mill,-16.458395872325614,145.37872247775334,29.3,24.3,19.21,81,0.1,3.92
2041-03-29,Mossman Mill,-16.458395872325614,145.37872247775334,29.3,25.1,17.77,84,2.3,3.45
2041-03-30,Mossman Mill,-16.458395872325614,145.37872247775334,27.2,25.2,10.51,97,21.56,1.88
2041-03-31,Mossman Mill,-16.458395872325614,145.37872247775334,25.1,24.5,5.61,99,19.74,0.99
2041-04-01,Mossman Mill,-16.458395872325614,145.37872247775334,25.6,23.9,7.14,96,10.95,1.22
2041-04-02,Mossman Mill,-16.458395872325614,145.37872247775334,24.9,23.4,8.66,93,7.85,1.39
2041-04-03,Mossman Mill,-16.458395872325614,145.37872247775334,26.4,24.4,16.5,90,7.63,2.57
2041-04-04,Mossman Mill,-16.458395872325614,145.37872247775334,25.7,24.1,10.89,92,4.35,1.71
2041-04-05,Mossman Mill,-16.458395872325614,145.37872247775334,27.4,23.9,19.53,84,0.59,3.42
2041-04-06,Mossman Mill,-16.458395872325614,145.37872247775334,27.6,23.7,21.35,82,0.69,3.95
2041-04-07,Mossman Mill,-16.458395872325614,145.37872247775334,26.8,22.7,17.27,86,2.36,3.18
2041-04-08,Mossman Mill,-16.458395872325614,145.37872247775334,25.4,23.4,12.69,88,3.73,2.31
2041-04-09,Mossman Mill,-16.458395872325614,145.37872247775334,26.6,23.8,18.27,89,1.37,3.32
2041-04-10,Mossman Mill,-16.458395872325614,145.37872247775334,27.3,22.9,19.27,86,0.49,3.63
2041-04-11,Mossman Mill,-16.458395872325614,145.37872247775334,26.7,22.8,16.63,86,0.49,3.22
2041-04-12,Mossman Mill,-16.458395872325614,145.37872247775334,26.9,23.7,17.12,84,0.39,3.35
2041-04-13,Mossman Mill,-16.458395872325614,145.37872247775334,27.4,23.1,18.33,81,0.39,3.53
2041-04-14,Mossman Mill,-16.458395872325614,145.37872247775334,27.8,24.0,17.61,84,1.16,3.29
2041-04-15,Mossman Mill,-16.458395872325614,145.37872247775334,26.5,23.7,12.64,91,3.28,2.18
2041-04-16,Mossman Mill,-16.458395872325614,145.37872247775334,26.1,24.6,13.24,93,4.33,2.26
2041-04-17,Mossman Mill,-16.458395872325614,145.37872247775334,26.7,24.0,15.56,84,0.96,2.87
2041-04-18,Mossman Mill,-16.458395872325614,145.37872247775334,26.7,23.2,16.46,88,2.49,3.04
2041-04-19,Mossman Mill,-16.458395872325614,145.37872247775334,25.6,22.7,16.45,88,1.91,3.07
2041-04-20,Mossman Mill,-16.458395872325614,145.37872247775334,27.4,22.9,19.26,84,2.09,3.6
2041-04-21,Mossman Mill,-16.458395872325614,145.37872247775334,25.7,22.8,14.51,87,1.42,2.63
2041-04-22,Mossman Mill,-16.458395872325614,145.37872247775334,26.3,22.9,17.93,84,1.04,3.15
2041-04-23,Mossman Mill,-16.458395872325614,145.37872247775334,26.1,22.8,16.81,86,2.16,3.0
2041-04-24,Mossman Mill,-16.458395872325614,145.37872247775334,25.5,22.6,16.1,87,1.87,3.03
2041-04-25,Mossman Mill,-16.458395872325614,145.37872247775334,26.7,22.8,16.79,86,1.4,3.25
2041-04-26,Mossman Mill,-16.458395872325614,145.37872247775334,25.3,23.1,13.37,89,3.43,2.37
2041-04-27,Mossman Mill,-16.458395872325614,145.37872247775334,25.8,23.4,16.57,89,3.69,2.79
2041-04-28,Mossman Mill,-16.458395872325614,145.37872247775334,26.3,22.7,16.66,89,2.38,2.98
2041-04-29,Mossman Mill,-16.458395872325614,145.37872247775334,26.3,20.0,18.15,84,0.0,3.54
2041-04-30,Mossman Mill,-16.458395872325614,145.37872247775334,27.4,20.6,19.65,80,0.18,3.97
2041-05-01,Mossman Mill,-16.458395872325614,145.37872247775334,25.1,20.2,20.64,67,0.0,3.71
2041-05-02,Mossman Mill,-16.458395872325614,145.37872247775334,26.0,22.2,20.12,71,0.0,3.82
2041-05-03,Mossman Mill,-16.458395872325614,145.37872247775334,26.9,22.3,17.61,75,0.0,3.57
2041-05-04,Mossman Mill,-16.458395872325614,145.37872247775334,26.8,23.0,16.71,82,0.09,3.39
